"g#","initial_alias","initial_ensg","o#","ortholog_name","ortholog_ensg","description"
"1615","STX16","ENSG00000124222","1615.1.1","STX16","ENSMICG00000035104","syntaxin 16 [Source:HGNC Symbol;Acc:HGNC:11431]"
"1616","SH3BGRL3","ENSG00000142669","1616.1.1","SH3BGRL3","ENSMICG00000028911","SH3 domain binding glutamate rich protein like 3 [Source:HGNC Symbol;Acc:HGNC:15568]"
"1617","NFIL3","ENSG00000165030","1617.1.1","N/A","N/A","N/A"
"1618","HEXIM2","ENSG00000168517","1618.1.1","HEXIM2","ENSMICG00000041666","HEXIM P-TEFb complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:28591]"
"1619","GABARAP","ENSG00000170296","1619.1.1","GABARAP","ENSMICG00000035720","GABA type A receptor-associated protein [Source:HGNC Symbol;Acc:HGNC:4067]"
"1620","LRIF1","ENSG00000121931","1620.1.1","LRIF1","ENSMICG00000031355","ligand dependent nuclear receptor interacting factor 1 [Source:HGNC Symbol;Acc:HGNC:30299]"
"1621","PSPC1","ENSG00000121390","1621.1.1","PSPC1","ENSMICG00000013970","paraspeckle component 1 [Source:HGNC Symbol;Acc:HGNC:20320]"
"1622","CPSF2","ENSG00000165934","1622.1.1","CPSF2","ENSMICG00000016441","cleavage and polyadenylation specific factor 2 [Source:HGNC Symbol;Acc:HGNC:2325]"
"1623","MED18","ENSG00000130772","1623.1.1","MED18","ENSMICG00000006508","mediator complex subunit 18 [Source:HGNC Symbol;Acc:HGNC:25944]"
"1624","USP48","ENSG00000090686","1624.1.1","USP48","ENSMICG00000013764","ubiquitin specific peptidase 48 [Source:HGNC Symbol;Acc:HGNC:18533]"
"1625","HECTD1","ENSG00000092148","1625.1.1","HECTD1","ENSMICG00000034057","HECT domain E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:20157]"
"1626","ESCO1","ENSG00000141446","1626.1.1","ESCO1","ENSMICG00000008993","establishment of sister chromatid cohesion N-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24645]"
"1627","VOPP1","ENSG00000154978","1627.1.1","VOPP1","ENSMICG00000001671","VOPP1 WW domain binding protein [Source:HGNC Symbol;Acc:HGNC:34518]"
"1628","PRXL2B","ENSG00000157870","1628.1.1","N/A","N/A","N/A"
"1629","UGCG","ENSG00000148154","1629.1.1","UGCG","ENSMICG00000009765","UDP-glucose ceramide glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:12524]"
"1630","PCYT1A","ENSG00000161217","1630.1.1","ENSMICG00000032449","ENSMICG00000032449",""
"1630","PCYT1A","ENSG00000161217","1630.1.2","ENSMICG00000049044","ENSMICG00000049044",""
"1631","CASP7","ENSG00000165806","1631.1.1","CASP7","ENSMICG00000016107","caspase 7 [Source:HGNC Symbol;Acc:HGNC:1508]"
"1632","PTBP3","ENSG00000119314","1632.1.1","ENSMICG00000009789","ENSMICG00000009789",""
"1632","PTBP3","ENSG00000119314","1632.1.2","ENSMICG00000046864","ENSMICG00000046864",""
"1633","GADD45G","ENSG00000130222","1633.1.1","GADD45G","ENSMICG00000030733","growth arrest and DNA damage inducible gamma [Source:HGNC Symbol;Acc:HGNC:4097]"
"1634","CENPU","ENSG00000151725","1634.1.1","CENPU","ENSMICG00000013084","centromere protein U [Source:HGNC Symbol;Acc:HGNC:21348]"
"1635","RASA1","ENSG00000145715","1635.1.1","RASA1","ENSMICG00000009491","RAS p21 protein activator 1 [Source:HGNC Symbol;Acc:HGNC:9871]"
"1636","ATF3","ENSG00000162772","1636.1.1","ATF3","ENSMICG00000033583","activating transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:785]"
"1637","INAFM1","ENSG00000257704","1637.1.1","N/A","N/A","N/A"
"1638","PI4K2A","ENSG00000155252","1638.1.1","PI4K2A","ENSMICG00000007703","phosphatidylinositol 4-kinase type 2 alpha [Source:HGNC Symbol;Acc:HGNC:30031]"
"1639","IER5","ENSG00000162783","1639.1.1","N/A","N/A","N/A"
"1640","MTR","ENSG00000116984","1640.1.1","MTR","ENSMICG00000015938","5-methyltetrahydrofolate-homocysteine methyltransferase [Source:HGNC Symbol;Acc:HGNC:7468]"
"1641","GSPT1","ENSG00000103342","1641.1.1","GSPT1","ENSMICG00000014137","G1 to S phase transition 1 [Source:HGNC Symbol;Acc:HGNC:4621]"
"1642","SFT2D2","ENSG00000213064","1642.1.1","SFT2D2","ENSMICG00000028528","SFT2 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25140]"
"1643","PDLIM2","ENSG00000120913","1643.1.1","PDLIM2","ENSMICG00000003919","PDZ and LIM domain 2 [Source:HGNC Symbol;Acc:HGNC:13992]"
"1644","NUDT3","ENSG00000272325","1644.1.1","NUDT3","ENSMICG00000026429","nudix hydrolase 3 [Source:HGNC Symbol;Acc:HGNC:8050]"
"1645","NDEL1","ENSG00000166579","1645.1.1","NDEL1","ENSMICG00000002767","nudE neurodevelopment protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:17620]"
"1646","GAK","ENSG00000178950","1646.1.1","GAK","ENSMICG00000012895","cyclin G associated kinase [Source:HGNC Symbol;Acc:HGNC:4113]"
"1647","SPP1","ENSG00000118785","1647.1.1","SPP1","ENSMICG00000042086","secreted phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11255]"
"1648","IMPA2","ENSG00000141401","1648.1.1","IMPA2","ENSMICG00000004775","inositol monophosphatase 2 [Source:HGNC Symbol;Acc:HGNC:6051]"
"1649","PICALM","ENSG00000073921","1649.1.1","PICALM","ENSMICG00000017261","phosphatidylinositol binding clathrin assembly protein [Source:HGNC Symbol;Acc:HGNC:15514]"
"1650","PCCA","ENSG00000175198","1650.1.1","ENSMICG00000010685","ENSMICG00000010685",""
"1650","PCCA","ENSG00000175198","1650.1.2","ENSMICG00000038258","ENSMICG00000038258",""
"1651","ARL2BP","ENSG00000102931","1651.1.1","ENSMICG00000012467","ENSMICG00000012467",""
"1651","ARL2BP","ENSG00000102931","1651.1.2","ENSMICG00000037106","ENSMICG00000037106",""
"1652","TIMM17A","ENSG00000134375","1652.1.1","ENSMICG00000036935","ENSMICG00000036935",""
"1652","TIMM17A","ENSG00000134375","1652.1.2","ENSMICG00000045286","ENSMICG00000045286",""
"1653","TAPBP","ENSG00000231925","1653.1.1","TAPBP","ENSMICG00000042293","TAP binding protein [Source:HGNC Symbol;Acc:HGNC:11566]"
"1654","UNG","ENSG00000076248","1654.1.1","UNG","ENSMICG00000044482","uracil DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:12572]"
"1655","CCSAP","ENSG00000154429","1655.1.1","CCSAP","ENSMICG00000013151","centriole, cilia and spindle associated protein [Source:HGNC Symbol;Acc:HGNC:29578]"
"1656","MEX3B","ENSG00000183496","1656.1.1","MEX3B","ENSMICG00000043733","mex-3 RNA binding family member B [Source:HGNC Symbol;Acc:HGNC:25297]"
"1657","TSC22D1","ENSG00000102804","1657.1.1","TSC22D1","ENSMICG00000035276","TSC22 domain family member 1 [Source:HGNC Symbol;Acc:HGNC:16826]"
"1658","ECPAS","ENSG00000136813","1658.1.1","ECPAS","ENSMICG00000000003","Ecm29 proteasome adaptor and scaffold [Source:HGNC Symbol;Acc:HGNC:29020]"
"1659","EML6","ENSG00000214595","1659.1.1","EML6","ENSMICG00000030312","EMAP like 6 [Source:HGNC Symbol;Acc:HGNC:35412]"
"1660","KLHL21","ENSG00000162413","1660.1.1","KLHL21","ENSMICG00000045684","kelch like family member 21 [Source:HGNC Symbol;Acc:HGNC:29041]"
"1661","DMAC2L","ENSG00000125375","1661.1.1","DMAC2L","ENSMICG00000037018","distal membrane arm assembly component 2 like [Source:HGNC Symbol;Acc:HGNC:18799]"
"1662","PLPBP","ENSG00000147471","1662.1.1","PLPBP","ENSMICG00000042505","pyridoxal phosphate binding protein [Source:HGNC Symbol;Acc:HGNC:9457]"
"1663","SERINC3","ENSG00000132824","1663.1.1","ENSMICG00000008272","ENSMICG00000008272",""
"1663","SERINC3","ENSG00000132824","1663.1.2","ENSMICG00000034284","ENSMICG00000034284",""
"1664","KPNA4","ENSG00000186432","1664.1.1","KPNA4","ENSMICG00000049332","karyopherin subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:6397]"
"1665","RASSF5","ENSG00000266094","1665.1.1","RASSF5","ENSMICG00000035801","Ras association domain family member 5 [Source:HGNC Symbol;Acc:HGNC:17609]"
"1666","GPR155","ENSG00000163328","1666.1.1","GPR155","ENSMICG00000000369","G protein-coupled receptor 155 [Source:HGNC Symbol;Acc:HGNC:22951]"
"1667","XPA","ENSG00000136936","1667.1.1","XPA","ENSMICG00000012722","XPA, DNA damage recognition and repair factor [Source:HGNC Symbol;Acc:HGNC:12814]"
"1668","RAF1","ENSG00000132155","1668.1.1","RAF1","ENSMICG00000012172","Raf-1 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:9829]"
"1669","GSN","ENSG00000148180","1669.1.1","GSN","ENSMICG00000003365","gelsolin [Source:HGNC Symbol;Acc:HGNC:4620]"
"1670","KLF16","ENSG00000129911","1670.1.1","KLF16","ENSMICG00000044271","KLF transcription factor 16 [Source:HGNC Symbol;Acc:HGNC:16857]"
"1671","PHLDA1","ENSG00000139289","1671.1.1","N/A","N/A","N/A"
"1672","RAB11A","ENSG00000103769","1672.1.1","RAB11A","ENSMICG00000041504","RAB11A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9760]"
"1673","AKNA","ENSG00000106948","1673.1.1","AKNA","ENSMICG00000015304","AT-hook transcription factor [Source:HGNC Symbol;Acc:HGNC:24108]"
"1674","CYLD","ENSG00000083799","1674.1.1","CYLD","ENSMICG00000008179","CYLD lysine 63 deubiquitinase [Source:HGNC Symbol;Acc:HGNC:2584]"
"1675","ANXA7","ENSG00000138279","1675.1.1","ENSMICG00000013143","ENSMICG00000013143",""
"1675","ANXA7","ENSG00000138279","1675.1.2","ENSMICG00000042468","ENSMICG00000042468",""
"1676","APAF1","ENSG00000120868","1676.1.1","ENSMICG00000003528","ENSMICG00000003528",""
"1676","APAF1","ENSG00000120868","1676.1.2","ENSMICG00000044374","ENSMICG00000044374",""
"1677","HINT3","ENSG00000111911","1677.1.1","HINT3","ENSMICG00000029608","histidine triad nucleotide binding protein 3 [Source:HGNC Symbol;Acc:HGNC:18468]"
"1678","SLC25A38","ENSG00000144659","1678.1.1","SLC25A38","ENSMICG00000049549","solute carrier family 25 member 38 [Source:HGNC Symbol;Acc:HGNC:26054]"
"1679","RBM47","ENSG00000163694","1679.1.1","RBM47","ENSMICG00000026417","RNA binding motif protein 47 [Source:HGNC Symbol;Acc:HGNC:30358]"
"1680","SSR3","ENSG00000114850","1680.1.1","SSR3","ENSMICG00000049476","signal sequence receptor subunit 3 [Source:HGNC Symbol;Acc:HGNC:11325]"
"1681","PIK3CD","ENSG00000171608","1681.1.1","PIK3CD","ENSMICG00000009008","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta [Source:HGNC Symbol;Acc:HGNC:8977]"
"1682","EFR3A","ENSG00000132294","1682.1.1","EFR3A","ENSMICG00000003585","EFR3 homolog A [Source:HGNC Symbol;Acc:HGNC:28970]"
"1683","CEP164","ENSG00000110274","1683.1.1","CEP164","ENSMICG00000041400","centrosomal protein 164 [Source:HGNC Symbol;Acc:HGNC:29182]"
"1684","C17ORF49","ENSG00000258315","1684.1.1","C17orf49","ENSMICG00000014069","chromosome 17 open reading frame 49 [Source:HGNC Symbol;Acc:HGNC:28737]"
"1685","TRNAU1AP","ENSG00000180098","1685.1.1","TRNAU1AP","ENSMICG00000008386","tRNA selenocysteine 1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:30813]"
"1686","MVB12A","ENSG00000141971","1686.1.1","MVB12A","ENSMICG00000043858","multivesicular body subunit 12A [Source:HGNC Symbol;Acc:HGNC:25153]"
"1687","GPR157","ENSG00000180758","1687.1.1","GPR157","ENSMICG00000045307","G protein-coupled receptor 157 [Source:HGNC Symbol;Acc:HGNC:23687]"
"1688","NT5DC1","ENSG00000178425","1688.1.1","NT5DC1","ENSMICG00000003606","5'-nucleotidase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21556]"
"1689","RALGPS2","ENSG00000116191","1689.1.1","RALGPS2","ENSMICG00000002482","Ral GEF with PH domain and SH3 binding motif 2 [Source:HGNC Symbol;Acc:HGNC:30279]"
"1690","FMNL3","ENSG00000161791","1690.1.1","FMNL3","ENSMICG00000005219","formin like 3 [Source:HGNC Symbol;Acc:HGNC:23698]"
"1691","H6PD","ENSG00000049239","1691.1.1","H6PD","ENSMICG00000004376","hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4795]"
"1692","UGP2","ENSG00000169764","1692.1.1","UGP2","ENSMICG00000006509","UDP-glucose pyrophosphorylase 2 [Source:HGNC Symbol;Acc:HGNC:12527]"
"1693","CUTC","ENSG00000119929","1693.1.1","CUTC","ENSMICG00000042705","cutC copper transporter [Source:HGNC Symbol;Acc:HGNC:24271]"
"1694","RAB21","ENSG00000080371","1694.1.1","ENSMICG00000028003","ENSMICG00000028003",""
"1694","RAB21","ENSG00000080371","1694.1.2","ENSMICG00000034173","ENSMICG00000034173",""
"1695","MYL12B","ENSG00000118680","1695.1.1","MYL12B","ENSMICG00000027780","myosin light chain 12B [Source:HGNC Symbol;Acc:HGNC:29827]"
"1696","POLG2","ENSG00000256525","1696.1.1","POLG2","ENSMICG00000046718","DNA polymerase gamma 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9180]"
"1697","PRKCD","ENSG00000163932","1697.1.1","PRKCD","ENSMICG00000010903","protein kinase C delta [Source:HGNC Symbol;Acc:HGNC:9399]"
"1698","RIT1","ENSG00000143622","1698.1.1","RIT1","ENSMICG00000044667","Ras like without CAAX 1 [Source:HGNC Symbol;Acc:HGNC:10023]"
"1699","HLA-A","ENSG00000206503","1699.1.1","N/A","N/A","N/A"
"1700","SRD5A3","ENSG00000128039","1700.1.1","SRD5A3","ENSMICG00000000317","steroid 5 alpha-reductase 3 [Source:HGNC Symbol;Acc:HGNC:25812]"
"1701","SNRPC","ENSG00000124562","1701.1.1","ENSMICG00000007339","ENSMICG00000007339",""
"1701","SNRPC","ENSG00000124562","1701.1.2","ENSMICG00000009130","ENSMICG00000009130",""
"1701","SNRPC","ENSG00000124562","1701.1.3","ENSMICG00000032183","ENSMICG00000032183",""
"1701","SNRPC","ENSG00000124562","1701.1.4","ENSMICG00000036552","ENSMICG00000036552",""
"1702","TGFBRAP1","ENSG00000135966","1702.1.1","TGFBRAP1","ENSMICG00000000226","transforming growth factor beta receptor associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16836]"
"1703","RAC1","ENSG00000129538","1703.1.1","N/A","N/A","N/A"
"1703","RAC1","ENSG00000136238","1703.2.1","RAC1","ENSMICG00000047004","Rac family small GTPase 1 [Source:HGNC Symbol;Acc:HGNC:9801]"
"1704","DSTN","ENSG00000125868","1704.1.1","ENSMICG00000035158","ENSMICG00000035158",""
"1704","DSTN","ENSG00000125868","1704.1.2","ENSMICG00000042647","ENSMICG00000042647",""
"1704","DSTN","ENSG00000125868","1704.1.3","ENSMICG00000048980","ENSMICG00000048980",""
"1705","STAB1","ENSG00000010327","1705.1.1","STAB1","ENSMICG00000002842","stabilin 1 [Source:HGNC Symbol;Acc:HGNC:18628]"
"1706","DEPDC1B","ENSG00000035499","1706.1.1","DEPDC1B","ENSMICG00000013552","DEP domain containing 1B [Source:HGNC Symbol;Acc:HGNC:24902]"
"1707","TCERG1","ENSG00000113649","1707.1.1","TCERG1","ENSMICG00000009345","transcription elongation regulator 1 [Source:HGNC Symbol;Acc:HGNC:15630]"
"1708","NRM","ENSG00000137404","1708.1.1","NRM","ENSMICG00000014861","nurim [Source:HGNC Symbol;Acc:HGNC:8003]"
"1709","TREM2","ENSG00000095970","1709.1.1","TREM2","ENSMICG00000009719","triggering receptor expressed on myeloid cells 2 [Source:HGNC Symbol;Acc:HGNC:17761]"
"1710","CLEC12A","ENSG00000172322","1710.1.1","CLEC12A","ENSMICG00000044411","C-type lectin domain family 12 member A [Source:HGNC Symbol;Acc:HGNC:31713]"
"1711","TMEM97","ENSG00000109084","1711.1.1","TMEM97","ENSMICG00000005073","transmembrane protein 97 [Source:HGNC Symbol;Acc:HGNC:28106]"
"1712","HYAL2","ENSG00000068001","1712.1.1","HYAL2","ENSMICG00000016356","hyaluronidase 2 [Source:HGNC Symbol;Acc:HGNC:5321]"
"1713","AFG1L","ENSG00000135537","1713.1.1","AFG1L","ENSMICG00000014294","AFG1 like ATPase [Source:HGNC Symbol;Acc:HGNC:16411]"
"1714","NPTN","ENSG00000156642","1714.1.1","NPTN","ENSMICG00000014625","neuroplastin [Source:HGNC Symbol;Acc:HGNC:17867]"
"1715","ADIPOR2","ENSG00000006831","1715.1.1","ENSMICG00000026490","ENSMICG00000026490",""
"1715","ADIPOR2","ENSG00000006831","1715.1.2","ENSMICG00000045808","ENSMICG00000045808",""
"1716","VPS13B","ENSG00000132549","1716.1.1","VPS13B","ENSMICG00000004392","vacuolar protein sorting 13 homolog B [Source:HGNC Symbol;Acc:HGNC:2183]"
"1717","SRR","ENSG00000167720","1717.1.1","SRR","ENSMICG00000042689","serine racemase [Source:HGNC Symbol;Acc:HGNC:14398]"
"1718","IER2","ENSG00000160888","1718.1.1","N/A","N/A","N/A"
"1719","GABPB2","ENSG00000143458","1719.1.1","GABPB2","ENSMICG00000006802","GA binding protein transcription factor subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:28441]"
"1720","CMPK1","ENSG00000162368","1720.1.1","CMPK1","ENSMICG00000005386","cytidine/uridine monophosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:18170]"
"1721","MDM2","ENSG00000135679","1721.1.1","ENSMICG00000029037","ENSMICG00000029037",""
"1721","MDM2","ENSG00000135679","1721.1.2","ENSMICG00000041864","ENSMICG00000041864",""
"1721","MDM2","ENSG00000135679","1721.1.3","ENSMICG00000045613","ENSMICG00000045613",""
"1721","MDM2","ENSG00000135679","1721.1.4","ENSMICG00000046928","ENSMICG00000046928",""
"1722","GDI2","ENSG00000057608","1722.1.1","ENSMICG00000002558","ENSMICG00000002558",""
"1722","GDI2","ENSG00000057608","1722.1.2","ENSMICG00000043170","ENSMICG00000043170",""
"1723","ARHGAP10","ENSG00000071205","1723.1.1","ARHGAP10","ENSMICG00000000588","Rho GTPase activating protein 10 [Source:HGNC Symbol;Acc:HGNC:26099]"
"1724","SOAT1","ENSG00000057252","1724.1.1","SOAT1","ENSMICG00000005177","sterol O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:11177]"
"1725","NUAK2","ENSG00000163545","1725.1.1","NUAK2","ENSMICG00000000056","NUAK family kinase 2 [Source:HGNC Symbol;Acc:HGNC:29558]"
"1726","ARL11","ENSG00000152213","1726.1.1","ARL11","ENSMICG00000006637","ADP ribosylation factor like GTPase 11 [Source:HGNC Symbol;Acc:HGNC:24046]"
"1727","INPP4A","ENSG00000040933","1727.1.1","INPP4A","ENSMICG00000013336","inositol polyphosphate-4-phosphatase type I A [Source:HGNC Symbol;Acc:HGNC:6074]"
"1728","ARID5A","ENSG00000196843","1728.1.1","ARID5A","ENSMICG00000001964","AT-rich interaction domain 5A [Source:HGNC Symbol;Acc:HGNC:17361]"
"1729","PLEC","ENSG00000178209","1729.1.1","PLEC","ENSMICG00000016160","plectin [Source:HGNC Symbol;Acc:HGNC:9069]"
"1730","HERC4","ENSG00000148634","1730.1.1","HERC4","ENSMICG00000007545","HECT and RLD domain containing E3 ubiquitin protein ligase 4 [Source:HGNC Symbol;Acc:HGNC:24521]"
"1731","TMPO","ENSG00000120802","1731.1.1","ENSMICG00000036449","ENSMICG00000036449",""
"1732","MFHAS1","ENSG00000147324","1732.1.1","MFHAS1","ENSMICG00000012971","multifunctional ROCO family signaling regulator 1 [Source:HGNC Symbol;Acc:HGNC:16982]"
"1733","SNX3","ENSG00000112335","1733.1.1","SNX3","ENSMICG00000043331","sorting nexin 3 [Source:HGNC Symbol;Acc:HGNC:11174]"
"1734","BCL7B","ENSG00000106635","1734.1.1","BCL7B","ENSMICG00000013897","BAF chromatin remodeling complex subunit BCL7B [Source:HGNC Symbol;Acc:HGNC:1005]"
"1735","YEATS4","ENSG00000127337","1735.1.1","YEATS4","ENSMICG00000002467","YEATS domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24859]"
"1736","KIF5B","ENSG00000170759","1736.1.1","KIF5B","ENSMICG00000015592","kinesin family member 5B [Source:HGNC Symbol;Acc:HGNC:6324]"
"1737","ZFHX3","ENSG00000140836","1737.1.1","ZFHX3","ENSMICG00000003537","zinc finger homeobox 3 [Source:HGNC Symbol;Acc:HGNC:777]"
"1738","GCHFR","ENSG00000137880","1738.1.1","GCHFR","ENSMICG00000033887","GTP cyclohydrolase I feedback regulator [Source:HGNC Symbol;Acc:HGNC:4194]"
"1739","ABTB2","ENSG00000166016","1739.1.1","ABTB2","ENSMICG00000003665","ankyrin repeat and BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23842]"
"1740","LMBR1L","ENSG00000139636","1740.1.1","LMBR1L","ENSMICG00000017550","limb development membrane protein 1 like [Source:HGNC Symbol;Acc:HGNC:18268]"
"1741","DAB2","ENSG00000153071","1741.1.1","DAB2","ENSMICG00000006730","DAB adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:2662]"
"1742","MPV17L2","ENSG00000254858","1742.1.1","MPV17L2","ENSMICG00000044224","MPV17 mitochondrial inner membrane protein like 2 [Source:HGNC Symbol;Acc:HGNC:28177]"
"1743","PRKCE","ENSG00000171132","1743.1.1","PRKCE","ENSMICG00000007855","protein kinase C epsilon [Source:HGNC Symbol;Acc:HGNC:9401]"
"1744","C19ORF47","ENSG00000160392","1744.1.1","C19orf47","ENSMICG00000016331","chromosome 19 open reading frame 47 [Source:HGNC Symbol;Acc:HGNC:26723]"
"1745","INKA1","ENSG00000185614","1745.1.1","INKA1","ENSMICG00000010761","inka box actin regulator 1 [Source:HGNC Symbol;Acc:HGNC:32480]"
"1746","ANKRD44","ENSG00000065413","1746.1.1","ANKRD44","ENSMICG00000013853","ankyrin repeat domain 44 [Source:HGNC Symbol;Acc:HGNC:25259]"
"1747","ABL2","ENSG00000143322","1747.1.1","ABL2","ENSMICG00000003616","ABL proto-oncogene 2, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:77]"
"1748","MTMR12","ENSG00000150712","1748.1.1","MTMR12","ENSMICG00000002269","myotubularin related protein 12 [Source:HGNC Symbol;Acc:HGNC:18191]"
"1749","GSR","ENSG00000104687","1749.1.1","GSR","ENSMICG00000010399","glutathione-disulfide reductase [Source:HGNC Symbol;Acc:HGNC:4623]"
"1750","DPYSL2","ENSG00000092964","1750.1.1","DPYSL2","ENSMICG00000015794","dihydropyrimidinase like 2 [Source:HGNC Symbol;Acc:HGNC:3014]"
"1751","AMZ2","ENSG00000196704","1751.1.1","AMZ2","ENSMICG00000029096","archaelysin family metallopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:28041]"
"1752","ACAA2","ENSG00000167315","1752.1.1","ACAA2","ENSMICG00000005278","acetyl-CoA acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:83]"
"1753","RNF168","ENSG00000163961","1753.1.1","RNF168","ENSMICG00000049458","ring finger protein 168 [Source:HGNC Symbol;Acc:HGNC:26661]"
"1754","CD276","ENSG00000103855","1754.1.1","CD276","ENSMICG00000045792","CD276 molecule [Source:HGNC Symbol;Acc:HGNC:19137]"
"1755","TSC22D4","ENSG00000166925","1755.1.1","TSC22D4","ENSMICG00000037589","TSC22 domain family member 4 [Source:HGNC Symbol;Acc:HGNC:21696]"
"1756","RAB3GAP2","ENSG00000118873","1756.1.1","RAB3GAP2","ENSMICG00000017747","RAB3 GTPase activating non-catalytic protein subunit 2 [Source:HGNC Symbol;Acc:HGNC:17168]"
"1757","LRRC8D","ENSG00000171492","1757.1.1","N/A","N/A","N/A"
"1758","YIF1A","ENSG00000174851","1758.1.1","YIF1A","ENSMICG00000008639","Yip1 interacting factor homolog A, membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:16688]"
